ProductId,Date,Sales,COGS,Gross Margin,Marketing,Total Expenses,Profit,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Area Code
9,2022-03-02,189,85,104,32,65,39,476,40,60,80,140,203
10,2022-03-02,163,74,89,22,43,46,949,50,50,70,120,203
11,2022-03-02,81,33,48,9,21,27,813,40,30,50,80,863
13,2022-03-02,121,49,72,13,25,47,767,60,50,80,130,813
6,2022-03-02,188,80,108,26,54,54,415,70,70,110,180,941
5,2022-03-02,227,95,132,86,115,17,532,30,90,130,220,941
3,2022-03-02,214,89,125,27,51,74,481,80,80,120,200,321
2,2022-03-02,210,84,126,27,59,67,632,70,80,110,190,561
8,2022-03-02,112,49,63,16,28,35,611,30,30,50,80,863
9,2022-03-02,120,54,66,20,54,12,301,20,40,50,90,772
10,2022-03-02,155,71,84,22,44,40,950,50,50,70,120,813
11,2022-03-02,79,32,47,8,19,28,813,40,30,50,80,978
13,2022-03-02,53,21,32,5,17,15,449,20,20,30,50,857
7,2022-03-02,325,162,163,45,69,94,1059,100,150,160,310,508
5,2022-03-02,125,52,73,47,77,-4,446,20,40,80,120,508
2,2022-03-02,492,72,420,23,54,366,-54,360,60,400,460,978
9,2022-03-02,129,58,71,22,55,16,325,30,40,60,100,508
11,2022-03-02,45,18,27,5,16,11,816,20,10,30,40,603
13,2022-03-02,43,0,43,0,11,32,731,30,0,40,40,603
7,2022-03-02,75,33,42,12,46,-4,162,0,30,40,70,603
5,2022-03-02,107,44,63,40,70,-7,251,10,40,60,100,603
1,2022-03-02,107,43,64,13,35,29,231,40,40,60,100,603
2,2022-03-02,119,47,72,15,46,26,361,40,40,70,110,603
9,2022-03-02,75,33,42,12,45,-3,190,0,20,30,50,603
11,2022-03-02,234,95,139,26,37,102,799,120,100,150,250,716
12,2022-03-02,213,87,126,24,35,91,756,110,90,140,230,315
13,2022-03-02,198,81,117,22,34,83,441,100,80,130,210,518
5,2022-03-02,63,125,-62,113,146,-208,1118,-190,120,-60,60,607
7,2022-03-02,523,239,284,66,90,194,1260,210,220,290,510,718
2,2022-03-02,675,270,405,94,146,259,2041,270,250,390,640,718
9,2022-03-02,513,245,268,93,127,141,1471,130,180,220,400,516
10,2022-03-02,182,214,-32,66,87,-119,1480,-80,160,-20,140,914
4,2022-03-02,150,63,87,57,86,1,187,0,50,70,120,318
5,2022-03-02,167,62,105,19,42,63,346,70,50,90,140,318
6,2022-03-02,129,52,77,16,39,38,376,50,40,70,110,504
8,2022-03-02,110,48,62,15,28,34,611,40,40,60,100,337
9,2022-03-02,189,85,104,32,65,39,476,40,80,100,180,318
3,2022-03-02,121,49,72,13,25,47,767,70,60,90,150,318
2,2022-03-02,82,33,49,9,20,29,768,50,40,60,100,225
4,2022-03-02,75,33,42,12,45,-3,36,10,20,40,60,505
5,2022-03-02,107,44,63,40,70,-7,251,10,30,60,90,505
6,2022-03-02,85,36,49,11,38,11,187,10,30,40,70,505
8,2022-03-02,45,18,27,5,17,10,816,20,10,30,40,505
9,2022-03-02,63,28,35,8,30,5,958,20,20,40,60,505
3,2022-03-02,106,88,18,27,51,-33,715,-20,110,20,130,505
2,2022-03-02,119,47,72,15,46,26,361,50,50,90,140,505
4,2022-03-02,214,89,125,27,51,74,94,80,70,110,180,405
5,2022-03-02,53,21,32,5,17,15,449,30,10,30,40,918
6,2022-03-02,210,84,126,27,58,68,632,70,70,110,180,580
8,2022-03-02,120,54,66,20,53,13,301,20,50,60,110,580
9,2022-03-02,227,95,132,86,115,17,532,30,90,130,220,405
3,2022-03-02,79,32,47,8,20,27,813,40,40,50,90,405
2,2022-03-02,98,43,55,14,26,29,613,50,50,70,120,918
4,2022-03-02,180,72,108,23,54,54,189,50,60,90,150,325
5,2022-03-02,213,87,126,24,35,91,756,90,70,110,180,936
6,2022-03-02,198,81,117,22,33,84,441,90,60,110,170,972
8,2022-03-02,134,57,77,18,46,31,323,50,50,80,130,214
9,2022-03-02,121,49,72,15,37,35,351,40,40,70,110,281
3,2022-03-02,193,84,109,27,39,70,603,110,100,140,240,214
2,2022-03-02,467,214,253,66,87,166,923,240,260,320,580,940
4,2022-03-02,118,48,70,13,25,45,766,50,40,70,110,435
5,2022-03-02,110,48,62,15,28,34,611,40,40,60,100,801
6,2022-03-02,121,49,72,13,25,47,809,50,40,70,110,435
3,2022-03-02,189,85,104,32,66,38,476,70,100,130,230,435
8,2022-03-02,107,43,64,13,36,28,231,40,30,60,90,435
9,2022-03-02,119,47,72,15,46,26,361,30,40,60,100,435
10,2022-03-02,106,88,18,27,50,-32,715,-20,70,20,90,801
11,2022-03-02,107,44,63,40,70,-7,251,10,20,50,70,801
12,2022-03-02,85,36,49,11,39,10,187,10,20,30,50,435
13,2022-03-02,75,33,42,12,46,-4,162,10,20,30,50,435
1,2022-03-02,163,74,89,22,44,45,949,70,90,110,200,435
2,2022-03-02,124,53,71,17,45,26,299,60,60,90,150,801
4,2022-03-02,478,239,239,66,90,149,1417,150,220,230,450,760
5,2022-03-02,298,125,173,113,146,27,700,30,120,160,280,323
6,2022-03-02,567,243,324,80,113,211,1260,210,230,310,540,916
3,2022-03-02,127,154,-27,50,94,-121,1288,-120,190,-40,150,650
8,2022-03-02,234,95,139,26,38,101,799,100,80,120,200,562
9,2022-03-02,467,214,253,66,88,165,923,170,180,230,410,213
10,2022-03-02,193,84,109,27,40,69,603,60,70,90,160,562
11,2022-03-02,213,87,126,24,35,91,756,80,50,90,140,415
12,2022-03-02,198,81,117,22,33,84,441,70,50,80,130,951
13,2022-03-02,180,72,108,23,54,54,541,50,40,80,120,415
1,2022-03-02,125,109,16,34,57,-41,796,-30,130,20,150,925
2,2022-03-02,675,270,405,94,146,259,2041,370,340,500,840,707
4,2022-03-02,43,0,43,0,12,31,731,30,0,40,40,775
5,2022-03-02,45,18,27,5,17,10,816,20,10,30,40,775
6,2022-03-02,41,16,25,4,15,10,772,10,10,20,30,775
3,2022-03-02,63,28,35,8,29,6,958,20,30,40,70,702
8,2022-03-02,298,125,173,113,146,27,700,50,100,160,260,775
9,2022-03-02,367,154,213,50,94,119,829,120,130,190,320,702
10,2022-03-02,267,109,158,34,56,102,585,110,90,140,230,702
11,2022-03-02,567,243,324,80,112,212,1260,150,160,220,380,702
12,2022-03-02,478,239,239,66,91,148,1417,110,150,170,320,702
13,2022-03-02,32,245,-245,93,127,-340,2449,-240,160,-160,0,775
2,2022-03-02,75,33,42,12,46,-4,190,10,40,50,90,702
4,2022-03-02,129,58,71,22,56,15,325,20,50,70,120,541
5,2022-03-02,134,57,77,18,45,32,323,40,50,70,120,971
6,2022-03-02,325,162,163,45,69,94,1059,100,150,160,310,971
3,2022-03-02,121,49,72,15,38,34,351,60,60,90,150,503
8,2022-03-02,92,37,55,10,22,33,768,50,30,50,80,541
9,2022-03-02,98,43,55,14,26,29,613,30,30,50,80,971
11,2022-03-02,53,21,32,5,16,16,449,20,10,20,30,971
12,2022-03-02,210,84,126,27,58,68,632,60,50,90,140,503
13,2022-03-02,214,89,125,27,51,74,481,60,50,90,140,541
1,2022-03-02,125,52,73,47,76,-3,421,30,60,90,150,503
2,2022-03-02,149,62,87,20,63,24,385,60,70,110,180,503
4,2022-03-02,112,49,63,16,28,35,611,40,40,60,100,253
5,2022-03-02,120,54,66,20,54,12,301,20,50,60,110,253
6,2022-03-02,155,71,84,22,44,40,950,50,60,80,140,425
3,2022-03-02,227,95,132,86,116,16,532,70,110,170,280,206
8,2022-03-02,309,123,186,40,71,115,932,120,100,170,270,206
9,2022-03-02,82,33,49,9,20,29,768,50,20,50,70,360
11,2022-03-02,167,62,105,19,43,62,346,40,40,70,110,206
12,2022-03-02,129,52,77,16,39,38,376,30,30,50,80,253
13,2022-03-02,150,63,87,57,87,0,506,10,40,60,100,206
2,2022-03-02,150,61,89,19,41,48,325,80,70,110,180,206
1,2022-04-02,223,91,132,25,36,96,777,110,90,140,230,720
2,2022-04-02,178,78,100,25,37,63,593,70,80,100,180,970
11,2022-04-02,121,54,67,20,54,13,337,20,40,60,100,303
12,2022-04-02,138,63,75,19,41,34,965,40,50,70,120,719
13,2022-04-02,106,46,60,15,28,32,608,40,30,60,90,303
5,2022-04-02,198,81,117,22,33,84,460,110,90,140,230,720
6,2022-04-02,170,68,102,22,54,48,559,80,70,130,200,719
3,2022-04-02,245,100,145,28,40,105,822,120,100,150,250,303
8,2022-04-02,325,162,163,45,69,94,1091,100,130,150,280,303
9,2022-04-02,125,52,73,47,77,-4,433,20,40,70,110,719
10,2022-04-02,129,55,74,18,45,29,336,40,40,70,110,719
2,2022-04-02,456,191,265,63,109,156,865,170,200,270,470,217
11,2022-04-02,198,81,117,22,34,83,460,80,60,110,170,815
12,2022-04-02,170,68,102,22,53,49,559,40,50,90,140,630
5,2022-04-02,587,252,335,83,115,220,1316,280,290,400,690,217
6,2022-04-02,478,239,239,66,90,149,1464,200,270,290,560,217
3,2022-04-02,301,123,178,39,62,116,611,130,130,180,310,309
8,2022-04-02,223,91,132,25,37,95,777,100,70,120,190,224
9,2022-04-02,178,78,100,25,38,62,593,60,60,90,150,224
10,2022-04-02,245,100,145,28,39,106,822,110,80,130,210,618
1,2022-04-02,47,19,28,5,17,11,820,10,20,20,40,515
11,2022-04-02,478,239,239,66,91,148,1464,140,200,220,420,319
12,2022-04-02,578,260,318,98,132,186,1423,160,220,280,500,515
5,2022-04-02,43,17,26,4,16,10,776,30,10,40,50,563
6,2022-04-02,43,0,43,0,11,32,688,40,0,50,50,712
2,2022-04-02,61,28,33,8,30,3,964,20,20,40,60,515
3,2022-04-02,49,21,28,6,19,9,614,20,20,30,50,319
8,2022-04-02,587,252,335,83,115,220,1316,210,210,300,510,563
9,2022-04-02,301,123,178,39,63,115,611,120,100,160,260,319
11,2022-04-02,88,37,51,12,40,11,195,10,30,40,70,636
12,2022-04-02,65,29,36,11,45,-9,169,-10,20,30,50,314
13,2022-04-02,79,35,44,13,46,-2,197,-10,30,30,60,573
5,2022-04-02,115,47,68,13,25,43,821,60,50,80,130,660
6,2022-04-02,112,45,67,12,23,44,777,60,50,80,130,573
2,2022-04-02,178,80,98,30,63,35,494,50,80,100,180,573
3,2022-04-02,167,76,91,23,44,47,965,50,80,90,170,660
8,2022-04-02,107,44,63,40,69,-6,261,10,30,60,90,314
9,2022-04-02,133,93,40,28,52,-12,840,10,70,40,110,660
11,2022-04-02,222,88,134,29,61,73,653,70,70,120,190,740
12,2022-04-02,267,112,155,34,58,97,502,90,90,140,230,937
5,2022-04-02,325,162,163,45,70,93,1091,130,180,200,380,567
6,2022-04-02,121,54,67,20,54,13,337,30,60,80,140,419
1,2022-04-02,129,55,74,18,46,28,336,50,50,80,130,740
2,2022-04-02,107,43,64,13,37,27,363,40,40,70,110,513
3,2022-04-02,125,52,73,47,76,-3,433,20,50,80,130,513
8,2022-04-02,53,21,32,5,16,16,454,30,10,30,40,216
9,2022-04-02,75,30,45,8,19,26,820,40,20,40,60,614
11,2022-04-02,114,46,68,14,37,31,388,40,30,70,100,262
12,2022-04-02,150,63,87,57,86,1,521,10,50,80,130,414
5,2022-04-02,151,69,82,21,43,39,965,50,80,90,170,715
6,2022-04-02,103,45,58,14,26,32,605,50,50,70,120,715
1,2022-04-02,127,57,70,21,54,16,313,20,60,70,130,920
2,2022-04-02,227,95,132,86,115,17,554,30,100,130,230,715
3,2022-04-02,195,83,112,27,54,58,433,80,80,120,200,414
8,2022-04-02,133,49,84,15,38,46,342,50,40,70,110,262
9,2022-04-02,121,49,72,13,25,47,779,50,40,60,100,608
11,2022-04-02,115,47,68,13,25,43,821,60,40,80,120,203
13,2022-04-02,62,25,37,7,19,18,775,30,20,40,60,475
5,2022-04-02,150,63,87,57,87,0,521,10,60,80,140,860
6,2022-04-02,119,51,68,16,44,24,311,40,40,70,110,475
2,2022-04-02,292,116,176,38,69,107,962,110,110,160,270,203
9,2022-04-02,178,80,98,30,64,34,494,30,60,70,130,959
10,2022-04-02,167,76,91,23,45,46,965,60,50,80,130,860
11,2022-04-02,85,34,51,9,21,30,821,50,30,60,90,904
13,2022-04-02,121,49,72,13,25,47,779,60,50,80,130,754
5,2022-04-02,227,95,132,86,115,17,554,30,90,130,220,786
6,2022-04-02,195,83,112,27,54,58,433,80,70,120,190,904
2,2022-04-02,222,88,134,29,61,73,653,90,80,130,210,305
3,2022-04-02,267,112,155,34,57,98,502,100,100,150,250,561
8,2022-04-02,103,45,58,14,27,31,605,30,30,50,80,305
9,2022-04-02,127,57,70,21,55,15,313,20,40,50,90,305
10,2022-04-02,151,69,82,21,43,39,965,40,50,60,110,754
11,2022-04-02,75,30,45,8,19,26,820,40,30,50,80,781
13,2022-04-02,53,21,32,5,16,16,454,20,20,30,50,781
5,2022-04-02,117,52,65,47,77,-12,458,10,40,70,110,617
7,2022-04-02,325,162,163,45,69,94,1091,100,150,160,310,351
2,2022-04-02,519,68,451,22,54,397,-348,400,60,430,490,774
9,2022-04-02,121,54,67,20,54,13,337,20,40,50,90,508
11,2022-04-02,47,19,28,5,16,12,820,20,20,30,50,603
13,2022-04-02,43,0,43,0,11,32,688,30,0,40,40,603
5,2022-04-02,107,44,63,40,69,-6,261,10,40,60,100,603
7,2022-04-02,65,29,36,11,45,-9,169,0,20,40,60,603
1,2022-04-02,121,49,72,15,39,33,241,40,40,70,110,603
2,2022-04-02,125,50,75,16,48,27,372,40,40,70,110,603
9,2022-04-02,79,35,44,13,47,-3,197,10,20,40,60,603
11,2022-04-02,245,100,145,28,40,105,822,130,100,160,260,585
12,2022-04-02,223,91,132,25,37,95,777,120,90,150,240,631
13,2022-04-02,198,81,117,22,34,83,460,100,80,130,210,212
5,2022-04-02,66,125,-59,113,146,-205,1382,-190,120,-60,60,914
7,2022-04-02,564,239,325,66,90,235,1262,250,220,330,550,516
2,2022-04-02,712,284,428,99,152,276,2108,280,270,400,670,631
9,2022-04-02,638,260,378,98,131,247,1558,200,190,300,490,631
10,2022-04-02,189,209,-20,64,85,-105,1811,-70,150,-10,140,718
4,2022-04-02,150,63,87,57,86,1,37,0,50,70,120,985
5,2022-04-02,133,49,84,15,39,45,342,50,40,70,110,225
6,2022-04-02,114,46,68,14,37,31,388,40,30,60,90,225
8,2022-04-02,119,52,67,17,29,38,605,50,40,70,110,985
9,2022-04-02,178,80,98,30,63,35,494,50,70,100,170,337
2,2022-04-02,86,35,51,9,21,30,776,50,40,60,100,504
3,2022-04-02,121,49,72,13,24,48,779,70,60,90,150,318
4,2022-04-02,65,29,36,11,45,-9,-39,0,20,30,50,505
5,2022-04-02,107,44,63,40,69,-6,261,10,30,60,90,505
6,2022-04-02,88,37,51,12,39,12,195,10,30,40,70,505
8,2022-04-02,47,19,28,5,16,12,820,20,10,30,40,505
9,2022-04-02,61,28,33,8,30,3,964,10,20,30,50,505
2,2022-04-02,125,50,75,16,48,27,372,50,60,90,150,505
3,2022-04-02,133,93,40,28,51,-11,840,10,110,50,160,505
6,2022-04-02,222,88,134,29,60,74,653,80,70,120,190,580
4,2022-04-02,267,112,155,34,57,98,-120,90,90,130,220,918
5,2022-04-02,53,21,32,5,16,16,454,30,10,30,40,580
8,2022-04-02,127,57,70,21,55,15,313,30,50,70,120,580
9,2022-04-02,227,95,132,86,116,16,554,30,90,130,220,405
2,2022-04-02,106,46,60,15,27,33,608,60,50,80,130,405
3,2022-04-02,75,30,45,8,20,25,820,50,30,60,90,405
6,2022-04-02,198,81,117,22,33,84,460,90,60,110,170,956
4,2022-04-02,170,68,102,22,54,48,9,50,50,90,140,832
5,2022-04-02,223,91,132,25,36,96,777,100,70,120,190,325
8,2022-04-02,129,55,74,18,46,28,336,40,50,70,120,817
9,2022-04-02,107,43,64,13,37,27,363,30,40,60,100,325
2,2022-04-02,456,209,247,64,86,161,969,230,260,310,570,832
3,2022-04-02,178,78,100,25,37,63,593,100,90,130,220,903
5,2022-04-02,119,52,67,17,30,37,605,50,40,70,110,801
6,2022-04-02,115,47,68,13,25,43,821,50,40,70,110,435
4,2022-04-02,112,45,67,12,24,43,777,40,40,60,100,435
1,2022-04-02,167,76,91,23,44,47,965,70,90,110,200,435
2,2022-04-02,119,51,68,16,43,25,311,50,60,80,140,435
3,2022-04-02,178,80,98,30,64,34,494,70,100,120,220,435
8,2022-04-02,121,49,72,15,38,34,241,30,40,60,100,435
9,2022-04-02,125,50,75,16,47,28,372,40,40,70,110,435
10,2022-04-02,133,93,40,28,51,-11,840,0,70,40,110,435
11,2022-04-02,107,44,63,40,69,-6,261,10,20,50,70,435
12,2022-04-02,88,37,51,12,40,11,195,10,20,30,50,435
13,2022-04-02,65,29,36,11,44,-8,169,10,10,30,40,435
4,2022-04-02,478,239,239,66,91,148,1464,150,220,230,450,925
5,2022-04-02,298,125,173,113,147,26,729,30,120,160,280,805
6,2022-04-02,587,252,335,83,115,220,1316,220,240,320,560,831
1,2022-04-02,110,123,-13,39,63,-76,964,-70,150,-20,130,818
2,2022-04-02,712,284,428,99,152,276,2108,400,350,540,890,209
3,2022-04-02,159,191,-32,63,109,-141,1564,-150,240,-50,190,916
8,2022-04-02,245,100,145,28,39,106,822,110,80,130,210,408
9,2022-04-02,456,209,247,64,85,162,969,170,170,230,400,707
10,2022-04-02,178,78,100,25,38,62,593,60,60,90,150,805
11,2022-04-02,223,91,132,25,36,96,777,80,60,90,150,805
12,2022-04-02,198,81,117,22,34,83,460,70,50,80,130,530
13,2022-04-02,170,68,102,22,54,48,559,40,40,70,110,415
4,2022-04-02,43,0,43,0,11,32,688,30,0,40,40,775
5,2022-04-02,47,19,28,5,17,11,820,20,10,30,40,702
6,2022-04-02,43,17,26,4,16,10,776,20,10,30,40,775
2,2022-04-02,79,35,44,13,46,-2,197,10,40,50,90,775
3,2022-04-02,61,28,33,8,29,4,964,20,30,40,70,775
8,2022-04-02,298,125,173,113,146,27,729,50,100,160,260,775
9,2022-04-02,456,191,265,63,109,156,865,160,160,240,400,775
10,2022-04-02,301,123,178,39,63,115,611,110,100,160,260,702
11,2022-04-02,587,252,335,83,116,219,1316,160,160,230,390,702
12,2022-04-02,478,239,239,66,90,149,1464,110,150,170,320,775
13,2022-04-02,26,260,-260,98,131,-365,3049,-250,170,-170,0,702
4,2022-04-02,121,54,67,20,54,13,337,20,50,60,110,541
5,2022-04-02,129,55,74,18,46,28,336,40,50,70,120,971
6,2022-04-02,325,162,163,45,70,93,1091,100,150,160,310,503
1,2022-04-02,125,52,73,47,76,-3,433,30,60,90,150,971
2,2022-04-02,119,49,70,16,62,8,399,30,60,80,140,503
8,2022-04-02,87,35,52,9,21,31,777,40,30,40,70,971
9,2022-04-02,106,46,60,15,28,32,608,40,30,60,90,971
11,2022-04-02,53,21,32,5,17,15,454,20,10,20,30,503
12,2022-04-02,222,88,134,29,61,73,653,70,50,100,150,541
13,2022-04-02,267,112,155,34,57,98,502,70,70,110,180,971
3,2022-04-02,107,43,64,13,36,28,363,50,50,80,130,503
4,2022-04-02,103,45,58,14,26,32,605,30,40,50,90,206
5,2022-04-02,127,57,70,21,55,15,313,30,50,70,120,253
6,2022-04-02,151,69,82,21,43,39,965,60,60,80,140,206
2,2022-04-02,169,69,100,22,46,54,340,90,80,130,210,509
8,2022-04-02,292,116,176,38,70,106,962,110,90,160,250,253
9,2022-04-02,86,35,51,9,21,30,776,40,30,40,70,509
11,2022-04-02,133,49,84,15,39,45,342,40,30,60,90,253
12,2022-04-02,114,46,68,14,38,30,388,20,30,40,70,253
13,2022-04-02,150,63,87,57,87,0,521,10,40,60,100,253
3,2022-04-02,227,95,132,86,115,17,554,70,110,170,280,206
1,2022-05-02,256,104,152,29,41,111,821,120,110,150,260,720
2,2022-05-02,190,83,107,27,39,68,584,80,80,110,190,303
11,2022-05-02,118,53,65,20,53,12,361,20,40,60,100,720
12,2022-05-02,122,56,66,17,39,27,992,30,40,60,100,303
13,2022-05-02,99,43,56,14,26,30,602,30,30,50,80,719
5,2022-05-02,210,86,124,24,36,88,499,120,90,150,240,303
6,2022-05-02,160,64,96,21,52,44,593,60,70,110,180,303
3,2022-05-02,256,104,152,29,40,112,871,120,110,150,260,720
8,2022-05-02,298,149,149,41,66,83,1156,90,120,140,260,970
9,2022-05-02,128,53,75,48,78,-3,458,10,40,70,110,720
10,2022-05-02,123,52,71,17,45,26,361,30,40,60,100,719
2,2022-05-02,465,195,270,64,109,161,956,180,200,280,480,630
11,2022-05-02,210,86,124,24,36,88,499,80,70,110,180,847
12,2022-05-02,160,64,96,21,52,44,593,50,50,90,140,815
5,2022-05-02,612,263,349,86,119,230,1433,300,300,420,720,773
6,2022-05-02,521,260,261,72,96,165,1559,210,300,310,610,630
3,2022-05-02,312,127,185,40,63,122,671,140,130,190,320,618
8,2022-05-02,256,104,152,29,40,112,821,120,80,140,220,773
9,2022-05-02,190,83,107,27,39,68,584,60,70,90,160,217
10,2022-05-02,256,104,152,29,40,112,871,120,80,140,220,773
1,2022-05-02,49,20,29,5,17,12,829,20,20,30,50,712
11,2022-05-02,521,260,261,72,96,165,1559,150,220,230,450,712
12,2022-05-02,589,265,324,100,134,190,1538,170,220,290,510,563
5,2022-05-02,49,20,29,5,17,12,784,20,20,30,50,319
6,2022-05-02,43,0,43,0,12,31,645,40,0,50,50,515
2,2022-05-02,68,31,37,9,30,7,976,20,30,40,70,515
3,2022-05-02,52,22,30,7,19,11,611,20,20,30,50,515
8,2022-05-02,612,263,349,86,118,231,1433,220,220,310,530,563
9,2022-05-02,312,127,185,40,63,122,671,130,100,170,270,515
11,2022-05-02,92,39,53,12,39,14,212,20,30,50,80,314
12,2022-05-02,76,34,42,12,46,-4,182,0,20,40,60,314
13,2022-05-02,81,36,45,13,47,-2,212,0,30,40,70,573
5,2022-05-02,109,44,65,12,24,41,844,50,50,70,120,636
6,2022-05-02,97,39,58,10,22,36,799,50,40,70,110,816
2,2022-05-02,173,77,96,29,63,33,529,50,80,100,180,573
3,2022-05-02,148,68,80,21,42,38,998,40,70,80,150,660
8,2022-05-02,104,43,61,39,69,-8,282,10,30,60,90,417
9,2022-05-02,136,98,38,30,53,-15,973,0,80,30,110,660
11,2022-05-02,235,94,141,31,62,79,697,70,80,120,200,234
12,2022-05-02,273,114,159,35,58,101,555,100,90,150,240,513
5,2022-05-02,298,149,149,41,65,84,1156,120,170,180,350,740
6,2022-05-02,118,53,65,20,54,11,361,20,60,70,130,740
1,2022-05-02,123,52,71,17,44,27,361,40,50,70,120,330
2,2022-05-02,103,42,61,13,37,24,384,30,40,60,100,513
3,2022-05-02,128,53,75,48,77,-2,458,20,50,80,130,440
8,2022-05-02,49,20,29,5,17,12,464,30,10,30,40,419
9,2022-05-02,71,29,42,8,19,23,835,40,20,40,60,567
11,2022-05-02,110,45,65,14,38,27,410,30,30,60,90,920
12,2022-05-02,154,64,90,58,88,2,551,10,50,80,130,262
5,2022-05-02,170,78,92,24,45,47,995,70,90,110,200,608
6,2022-05-02,110,48,62,15,27,35,599,50,50,70,120,262
1,2022-05-02,130,58,72,22,55,17,338,20,60,70,130,262
2,2022-05-02,221,92,129,83,112,17,599,40,90,140,230,262
3,2022-05-02,204,87,117,28,55,62,472,80,90,120,210,715
8,2022-05-02,130,48,82,14,37,45,351,50,40,70,110,715
9,2022-05-02,130,53,77,14,26,51,803,60,40,70,110,262
11,2022-05-02,109,44,65,12,23,42,844,50,40,70,110,860
13,2022-05-02,57,23,34,6,17,17,787,30,20,40,60,475
5,2022-05-02,154,64,90,58,87,3,551,20,60,90,150,475
6,2022-05-02,113,48,65,15,43,22,334,40,40,70,110,203
2,2022-05-02,275,110,165,36,67,98,1020,110,100,160,260,959
9,2022-05-02,173,77,96,29,63,33,529,40,50,80,130,860
10,2022-05-02,148,68,80,21,42,38,998,40,50,60,110,475
11,2022-05-02,89,36,53,10,21,32,838,40,30,60,90,352
13,2022-05-02,130,53,77,14,25,52,803,70,50,90,140,239
5,2022-05-02,221,92,129,83,112,17,599,40,80,130,210,786
6,2022-05-02,204,87,117,28,55,62,472,70,80,110,190,863
2,2022-05-02,235,94,141,31,63,78,697,90,90,130,220,904
3,2022-05-02,273,114,159,35,59,100,555,100,100,150,250,321
8,2022-05-02,110,48,62,15,27,35,599,30,30,50,80,941
9,2022-05-02,130,58,72,22,55,17,338,30,40,60,100,305
10,2022-05-02,170,78,92,24,45,47,995,50,50,80,130,239
11,2022-05-02,71,29,42,8,20,22,835,30,30,40,70,857
13,2022-05-02,49,20,29,5,17,12,464,20,20,30,50,413
5,2022-05-02,114,53,61,48,77,-16,491,0,50,60,110,413
7,2022-05-02,298,149,149,41,65,84,1156,100,140,150,290,339
2,2022-05-02,551,64,487,21,53,434,-663,430,60,460,520,978
9,2022-05-02,118,53,65,20,53,12,361,20,40,50,90,857
11,2022-05-02,49,20,29,5,17,12,829,20,20,30,50,603
13,2022-05-02,43,0,43,0,11,32,645,30,0,40,40,603
5,2022-05-02,104,43,61,39,68,-7,282,10,40,60,100,603
7,2022-05-02,76,34,42,12,45,-3,182,0,30,40,70,603
1,2022-05-02,125,51,74,16,39,35,265,40,40,70,110,603
2,2022-05-02,132,52,80,17,49,31,397,50,40,80,120,603
9,2022-05-02,81,36,45,13,46,-1,212,10,20,40,60,603
11,2022-05-02,256,104,152,29,40,112,871,120,110,160,270,518
12,2022-05-02,256,104,152,29,41,111,821,120,110,160,270,716
13,2022-05-02,210,86,124,24,35,89,499,100,90,130,220,516
5,2022-05-02,69,121,-52,109,143,-195,1673,-180,110,-50,60,646
7,2022-05-02,543,260,283,72,96,187,1271,210,240,290,530,212
2,2022-05-02,756,302,454,105,159,295,2250,300,280,430,710,585
9,2022-05-02,651,265,386,100,134,252,1613,200,200,300,500,315
10,2022-05-02,198,235,-37,72,94,-131,2169,-90,170,-20,150,315
6,2022-05-02,110,45,65,14,37,28,410,40,30,60,90,318
4,2022-05-02,154,64,90,58,87,3,-113,10,50,80,130,985
5,2022-05-02,130,48,82,14,38,44,351,50,40,70,110,225
8,2022-05-02,111,48,63,15,28,35,599,40,40,60,100,985
9,2022-05-02,173,77,96,29,63,33,529,40,70,90,160,337
2,2022-05-02,99,40,59,11,23,36,793,50,50,70,120,318
3,2022-05-02,130,53,77,14,25,52,803,80,60,100,160,318
6,2022-05-02,92,39,53,12,39,14,212,10,30,40,70,505
4,2022-05-02,76,34,42,12,46,-4,-104,10,20,40,60,505
5,2022-05-02,104,43,61,39,68,-7,282,0,30,50,80,505
8,2022-05-02,49,20,29,5,17,12,829,20,10,30,40,505
9,2022-05-02,68,31,37,9,30,7,976,20,20,40,60,505
2,2022-05-02,132,52,80,17,49,31,397,60,60,100,160,505
3,2022-05-02,136,98,38,30,53,-15,973,10,120,50,170,505
6,2022-05-02,235,94,141,31,62,79,697,80,80,120,200,405
4,2022-05-02,273,114,159,35,58,101,-387,100,90,140,230,918
5,2022-05-02,49,20,29,5,16,13,464,30,10,30,40,405
8,2022-05-02,130,58,72,22,55,17,338,20,50,70,120,918
9,2022-05-02,221,92,129,83,112,17,599,40,80,130,210,918
2,2022-05-02,99,43,56,14,26,30,602,50,50,70,120,580
3,2022-05-02,71,29,42,8,20,22,835,40,30,50,80,405
6,2022-05-02,210,86,124,24,36,88,499,90,70,110,180,430
4,2022-05-02,160,64,96,21,52,44,-161,50,50,80,130,254
